precio,superficie_total,superficie_util,dormitorios,banos,estacionamientos,tipo
3150,35,33,1,1,1,Departamento
9800,150,130,4,3,2,Departamento
1601.773065,45,45,2,1,1,Departamento
8000,124,110,3,2,2,Departamento
3759.263315,80,75,3,2,1,Departamento
2778.585929,79,70,2,1,1,Departamento
1307.569849,32,30,3,1,1,Departamento
3300,63,58,2,2,1,Departamento
4903.386933,120,120,4,3,0,Departamento
3600,46,41,2,1,1,Departamento
8900,140,140,4,4,2,Departamento
8300,136,136,4,3,2,Departamento
4000,70,69,2,2,0,Departamento
2510,35,30,1,1,1,Departamento
5600,90,90,3,2,1,Departamento
7700,139.42,125,4,4,2,Departamento
5500,92,87,3,2,2,Departamento
8449,168,138,3,3,2,Departamento
8500,140,140,4,3,0,Departamento
2700,35,35,1,1,1,Departamento
4400,87.35,74.84,3,2,1,Departamento
4674.562209,80,80,2,2,0,Departamento
12200,229,210,4,4,0,Departamento
2650,35,35,1,1,1,Departamento
10700,163,130,4,3,0,Departamento
7600,103,99,3,2,2,Departamento
5670,63.44,54.32,2,2,1,Departamento
3800,60,51,2,2,1,Departamento
5950,84,70,2,2,2,Departamento
12300,170,134,4,4,2,Departamento
3600,46,46,2,1,1,Departamento
10700,164,164,4,3,2,Departamento
4200,64,64,2,2,1,Departamento
5100,90,85,3,2,0,Departamento
8800,140,139,4,4,1,Departamento
2650,35,35,1,1,1,Departamento
5600,93,87,3,2,1,Departamento
5650,100,100,3,2,1,Departamento
8900,126,126,4,3,3,Departamento
12000,180,180,4,5,2,Departamento
3500,49,45,1,1,0,Departamento
3100,45.67,40.88,1,1,1,Departamento
7100,127,105,3,3,1,Departamento
6200,102,92,4,3,1,Departamento
18000,502,502,6,5,3,Departamento
5800,45,45,2,2,0,Departamento
12300,161,161,4,4,2,Departamento
10700,200,180,4,3,2,Departamento
4249.602008,50,50,1,1,1,Departamento
3600,46,46,2,1,1,Departamento
9806.773866,169,155,4,2,2,Departamento
3190,42.43,36.08,1,1,1,Departamento
3690,60,58,2,2,1,Departamento
3800,60,60,2,2,1,Departamento
17949,808,300,6,5,3,Departamento
3750,54,54,2,1,1,Departamento
7000,118.5,105,3,2,2,Departamento
7200,120,100,3,3,2,Departamento
5800,100,90,3,2,1,Departamento
2700,50,40,1,1,1,Departamento
2490,32,32,1,1,0,Departamento
10600,160,160,4,3,2,Departamento
10700,200,180,4,3,2,Departamento
3900,60,60,2,2,1,Departamento
7100,124,102,3,3,1,Departamento
7800,133,133,4,3,2,Departamento
5500,80,60,2,2,0,Departamento
3500,66,60,2,2,1,Departamento
11500,192,163,3,3,2,Departamento
8700,140,140,4,4,2,Departamento
4480,70,65,2,2,1,Departamento
3177,45.13,38.14,2,1,1,Departamento
8900,210,110,3,3,2,Departamento
3500,42,42,2,1,1,Departamento
2750,40,36,1,1,1,Departamento
11500,158,123,3,3,2,Departamento
3600,46,40,2,1,1,Departamento
6200,97,77,2,2,0,Departamento
8000,137,137,3,3,2,Departamento
4500,80,80,2,2,0,Departamento
8000,137,117,4,4,2,Departamento
0.126866965,45,40,2,1,1,Departamento
11000,170,170,3,4,0,Departamento
2607,34.6,28.8,1,1,1,Departamento
9000,310,310,3,3,2,Departamento
5990,100,100,3,2,2,Departamento
5200,90,76,2,2,1,Departamento
5800,105,105,2,2,1,Departamento
8600,140,140,4,4,2,Departamento
4086.155777,74,60,2,2,1,Departamento
8600,160,140,4,4,2,Departamento
8900,139,129,4,4,2,Departamento
3690,54,50,2,2,1,Departamento
4000,70,62,3,2,1,Departamento
20000,402,402,6,5,3,Departamento
12800,200,170,3,2,2,Departamento
12300,171,135,4,4,2,Departamento
2508,33.92,28.73,1,1,1,Departamento
5400,90,80,2,2,1,Departamento
3250,42.29,42.29,1,1,1,Departamento
7890,124,102,3,3,2,Departamento
4222,70.31,63.59,3,2,1,Departamento
2450,36,33,1,1,0,Departamento
4850,95,95,3,2,1,Departamento
9806.773866,548,548,6,12,4,Departamento
5990,100,100,3,2,2,Departamento
6000,90,90,2,2,1,Departamento
7900,150,150,4,3,2,Departamento
17000,254,254,3,3,2,Departamento
18000,265,265,6,5,3,Departamento
4200,58,49,2,2,1,Departamento
10500,148,148,4,4,0,Departamento
3100,45.67,40.88,1,1,0,Departamento
8000,188,166,3,2,2,Departamento
18000,700,300,5,4,3,Departamento
5900,88,68,2,2,2,Departamento
4086.155777,70,62,3,2,1,Departamento
8000,137,117,3,3,2,Departamento
3100,46,46,1,1,1,Departamento
2950,33.92,28.73,1,1,1,Departamento
3700,59,56,2,1,1,Departamento
7184,115,96,3,2,0,Departamento
11700,163,128,3,3,3,Departamento
3400,42.9,34.32,1,1,1,Departamento
5700,77,68,2,2,1,Departamento
4545,56,46,2,1,0,Departamento
9500,120,120,3,3,1,Departamento
7200,115,115,3,2,2,Departamento
6210.956782,91.22,77,2,2,1,Departamento
4810,69.1,65.4,3,2,2,Departamento
5800,76.67,67.69,2,2,1,Departamento
4365,57.28,46,2,2,0,Departamento
3500,42.9,34.32,1,1,1,Departamento
3850,61,49,2,1,1,Departamento
11700,163,128,3,3,3,Departamento
8900,139.4,139.4,4,4,2,Departamento
13500,204,144,3,3,0,Departamento
7300,118,101,3,3,2,Departamento
4365,57.28,46,2,2,0,Departamento
4100,73,63,2,2,1,Departamento
18000,502,502,6,5,3,Departamento
4334,59.2,50.4,2,2,1,Departamento
4000,54,54,2,2,1,Departamento
6900,100,100,3,3,0,Departamento
11200,160,130,4,3,1,Departamento
5700,77,77,2,2,1,Departamento
5700,77,77,2,2,1,Departamento
8900,139.42,125.72,4,4,1,Departamento
5500,70,70,2,2,1,Departamento
8300,93,93,3,2,0,Departamento
7630,92,82,3,2,0,Departamento
2800,30,30,1,1,0,Departamento
4200,61,61,2,1,1,Departamento
4870,90,90,3,2,1,Departamento
2600,31,31,1,1,0,Departamento
4600,66.15,55.31,2,2,1,Departamento
7890,123,103,3,3,2,Departamento
6390,87,87,2,2,1,Departamento
24000,360,360,5,5,4,Departamento
5300,77,77,2,2,0,Departamento
9600,136.95,114.47,3,2,2,Departamento
3762,54.51,49.51,2,2,1,Departamento
5700,99,77,2,2,1,Departamento
5800,77,77,2,2,1,Departamento
6650,89.52,76,2,2,0,Departamento
14000,185,175,3,4,3,Departamento
3954,58.66,49.83,2,2,1,Departamento
2800,50,50,1,1,1,Departamento
3268.924622,36,36,1,1,1,Departamento
7000,105,98,3,2,0,Departamento
9000,138,138,4,4,2,Departamento
7600,99,89,3,2,0,Departamento
5700,98,92,3,2,0,Departamento
3700,76,70,3,2,1,Departamento
8560,120,106,3,3,0,Departamento
5000,60,60,2,1,0,Departamento
10700,162.67,148,2,3,2,Departamento
4700,59.34,50,2,2,0,Departamento
7300,114,114,3,3,1,Departamento
8400,140,120,3,3,0,Departamento
3690,60,58,2,2,1,Departamento
6487,91.22,77,2,2,1,Departamento
7250,132,105,3,2,2,Departamento
4500,54,54,1,1,1,Departamento
12000,140,140,3,2,2,Departamento
4960,62.13,53,2,2,0,Departamento
7300,100,100,3,3,1,Departamento
4990,65,55,2,2,0,Departamento
3700,57,54,2,1,1,Departamento
6761,110,96,3,2,1,Departamento
9000,323,103,3,3,2,Departamento
8500,149,137,3,3,1,Departamento
4116,63,53,2,2,0,Departamento
5200,89,79,2,2,1,Departamento
9600,130,130,2,2,1,Departamento
3700,48,43,1,1,1,Departamento
5800,77,68,2,2,1,Departamento
3500,44,36,1,1,0,Departamento
5050,70,65,3,2,88,Departamento
12000,200,180,4,4,2,Departamento
6900,121,100,3,3,2,Departamento
3028,45,45,2,1,0,Departamento
11800,198,133,3,2,0,Departamento
3954,58.46,49.63,2,2,1,Departamento
10000,200,200,4,3,2,Departamento
5500,90,80,2,2,0,Departamento
5560,91,82,2,2,1,Departamento
5500,88,88,3,2,1,Departamento
8400,120,98,3,3,2,Departamento
8369,115.46,95.86,3,2,0,Departamento
5764,91,82,2,2,1,Departamento
7700,139,139,5,4,2,Departamento
8650,150,140,4,4,2,Departamento
5687,91,82,2,2,1,Departamento
5713,91,82,2,2,1,Departamento
3268.924622,36,36,1,1,1,Departamento
5737,91,82,2,2,1,Departamento
6950,124,100,3,3,1,Departamento
5800,77,77,2,2,1,Departamento
23500,486,414,5,4,0,Departamento
4385,63.44,54.32,2,2,0,Departamento
3550,45,45,1,1,0,Departamento
7700,129,113,3,3,2,Departamento
4433,66,55,2,2,1,Departamento
6800,154,120,3,3,1,Departamento
9900,164,137,4,4,2,Departamento
3028,45,45,2,1,0,Departamento
6350,90,80,2,2,1,Departamento
5845,83.81,73.68,2,2,0,Departamento
4339,67,63,3,2,0,Departamento
3500,37,38,1,1,1,Departamento
2626,34,34,1,1,0,Departamento
11200,168,136,4,4,2,Departamento
14200,204,144,3,3,2,Departamento
6616,93.23,82.46,3,2,0,Departamento
4151.53427,79,79,2,2,1,Departamento
3765,54,49,2,2,0,Departamento
3900,54,48,2,1,0,Departamento
6800,123,103,3,3,1,Departamento
6500,106,106,3,3,1,Departamento
4290,70,60,2,2,1,Departamento
27000,290,290,6,5,6,Departamento
5500,96,82,3,2,1,Departamento
4700,68.33,68.33,2,2,1,Departamento
6599,91.4,81.53,3,2,1,Departamento
5990,86,77,2,2,1,Departamento
7000,102,91,3,2,1,Departamento
4000,77,67,2,1,1,Departamento
6200,146,90,3,2,0,Departamento
6900,123,100,3,3,1,Departamento
3900,62,52,2,2,1,Departamento
6537.849244,542,542,4,4,4,Departamento
11700,179,149,4,4,1,Departamento
3955.398792,75,65,2,1,1,Departamento
12300,161,161,4,4,2,Departamento
7500,125,105,3,3,1,Departamento
3650,50,45,2,1,1,Departamento
7700,139.42,139.42,5,4,2,Departamento
5800,77,68,2,2,1,Departamento
5500,90,80,3,2,1,Departamento
12300,160,130,4,4,2,Departamento
8000,130,110,3,3,2,Departamento
7000,129,102.5,3,3,1,Departamento
7100,127,127,3,3,1,Departamento
6900,122,100,3,3,2,Departamento
8500,137,120,3,3,0,Departamento
8200,135,135,3,3,2,Departamento
6300,96,82,3,2,2,Departamento
11500,166,166,3,3,3,Departamento
11500,158,123,3,3,3,Departamento
7300,127,105,3,3,2,Departamento
11900,163,143,3,3,2,Departamento
9000,311,123,3,3,2,Departamento
13800,314,276,5,5,0,Departamento
4500,72,72,2,2,0,Departamento
3007.410652,45,45,1,1,2,Departamento
7250,127,105,3,3,2,Departamento
2750,36,32,1,1,1,Departamento
4500,66.15,55.31,2,2,1,Departamento
6900,109,100,3,2,0,Departamento
7600,102.5,99,3,2,2,Departamento
9600,164.67,133.57,4,3,2,Departamento
3700,53,49,2,1,1,Departamento
6290,97,97,2,2,1,Departamento
6800,100,90,3,3,2,Departamento
3466,44.91,35.83,1,1,0,Departamento
3550,45,45,2,1,1,Departamento
19000,502,502,6,5,3,Departamento
9000,314,102,3,3,2,Departamento
7250,135,135,3,2,1,Departamento
5700,101,77,2,2,1,Departamento
8800,113.9,99.8,3,3,2,Departamento
3550,46,38,2,1,1,Departamento
3920,63,63,3,2,1,Departamento
4200,48,48,2,2,1,Departamento
9500,156,136,4,3,2,Departamento
8300,97,76,3,2,2,Departamento
4300,63,63,2,2,1,Departamento
10480,164,137,4,4,2,Departamento
4715,71,57,2,2,1,Departamento
6390,119,99,2,2,1,Departamento
7200,77,77,3,2,1,Departamento
3550,42,36,1,1,1,Departamento
5400,65.8,54.4,2,2,1,Departamento
3920,63,63,3,2,1,Departamento
8600,140,140,4,4,2,Departamento
5950,84,70,2,2,2,Departamento
4100,57.28,57.28,2,2,1,Departamento
15500,175.46,139.89,4,3,2,Departamento
4000,61.23,49,2,1,1,Departamento
5500,96,96,2,2,1,Departamento
11700,172,142,4,4,1,Departamento
8700,160,140,3,4,0,Departamento
5000,64.96,64.96,2,2,1,Departamento
7500,161,78,2,2,2,Departamento
7700,129,113,3,3,2,Departamento
12300,205,170,4,4,2,Departamento
4700,54.46,50,2,2,1,Departamento
4700,66,66,2,1,1,Departamento
6900,125,102.5,3,3,1,Departamento
4750,79,70,2,2,1,Departamento
4700,57.28,57.28,2,2,1,Departamento
2890,35,35,1,1,1,Departamento
6800,106,106,3,3,2,Departamento
3000,40,40,1,1,1,Departamento
2647.828944,34,34,1,1,1,Departamento
5400,100,100,4,3,1,Departamento
3800,53.5,53.5,2,1,1,Departamento
13980,165,130,4,4,1,Departamento
8000,120,120,3,3,2,Departamento
9800,160,145,4,3,2,Departamento
4109,58.46,49.63,2,2,1,Departamento
5100,89,79,2,2,0,Departamento
7100,149,127,3,3,1,Departamento
5300,72,72,2,2,1,Departamento
3268.924622,36,1,1,1,1,Departamento
5300,72,72,2,2,1,Departamento
5300,72,72,2,2,1,Departamento
12300,170,150,4,4,2,Departamento
3900,62,55,2,2,1,Departamento
12300,206,170,4,4,2,Departamento
5480,100,100,2,2,1,Departamento
4100,59.2,50.4,2,2,0,Departamento
4609.183717,78,69,2,2,1,Departamento
2427,37,30,1,1,0,Departamento
4700,78,69,2,2,1,Departamento
4630,79,79,2,2,1,Departamento
11500,150,100,2,2,0,Departamento
3007.410652,45,45,1,1,2,Departamento
8000,140,140,3,3,2,Departamento
7950,143,133,4,3,0,Departamento
3203.546129,42.43,36.08,1,1,1,Departamento
5400,63,63,2,2,1,Departamento
2950,33.92,28.73,1,1,1,Departamento
3441,41,38,1,1,1,Departamento
4660,90,90,3,2,2,Departamento
4750,70,65,2,1,1,Departamento
2742.627758,52,52,1,1,1,Departamento
4243,77,71,3,2,1,Departamento
4750,70,60,2,2,1,Departamento
2000,55,55,1,1,0,Departamento
4000,73,62,3,2,1,Departamento
1699.840803,60,60,3,1,1,Departamento
4000,75,75,3,2,1,Departamento
1961.354773,37,37,1,1,0,Departamento
4030,75,75,3,2,1,Departamento
4750,76.6,65,2,2,1,Departamento
2450,48,45,1,1,0,Departamento
5500,90.3,74.9,3,2,1,Departamento
4576.494471,92,90,3,2,1,Departamento
3290,53,49,1,1,1,Departamento
3759.263315,56,56,2,2,0,Departamento
4300,60,43,1,1,1,Departamento
1503.705326,45,45,3,1,0,Departamento
4530,90,86,3,2,2,Departamento
4000,76,76,2,2,1,Departamento
5393.725626,128,114,4,3,2,Departamento
3759.263315,56,56,2,2,0,Departamento
7950,110,110,3,2,1,Departamento
4030,75,75,3,2,1,Departamento
6036,115,110,4,3,1,Departamento
4739.940702,100,90,3,2,2,Departamento
4400,72,64,2,2,1,Departamento
7950,110,110,3,2,1,Departamento
7950,110,90,3,2,1,Departamento
8172.311555,100,90,3,2,2,Departamento
4243,75,75,3,2,1,Departamento
4086.155777,65,65,2,2,0,Departamento
4030,74.59,67.8,3,2,1,Departamento
7000,112,94,3,2,1,Departamento
5990,100,90,3,2,0,Departamento
3203.546129,42.43,36.08,1,1,1,Departamento
12000,800,200,5,3,3,Departamento
7900,110,110,3,2,0,Departamento
4030,75,75,3,2,1,Departamento
4400,71,71,3,2,1,Departamento
5557.171857,98,98,3,2,0,Departamento
4690,90,90,3,2,1,Departamento
9500,94,94,3,2,1,Departamento
4342,71,71,3,2,1,Departamento
8000,150,100,3,2,2,Departamento
7950,110,110,3,2,1,Departamento
7950,110,110,3,2,1,Departamento
4990,160,80,2,2,0,Departamento
7950,110,110,3,2,1,Departamento
4600,101,96,3,2,1,Departamento
4800,109,105,4,3,0,Departamento
5197.590149,120,115,4,3,2,Departamento
4903.386933,60,60,2,2,0,Departamento
7950,110,110,3,3,1,Departamento
4800,75,75,3,2,2,Departamento
8826.096479,100,100,4,3,1,Departamento
3800,54,54,2,1,1,Departamento
5800,100,100,3,2,2,Departamento
8000,110,110,3,2,1,Departamento
4478.426732,70,70,2,2,0,Departamento
4000,63,58,2,2,1,Departamento
5600,91,74,3,2,1,Departamento
6433,73,73,2,2,1,Departamento
11200,168,136,4,4,2,Departamento
6700,8768,7389,2,2,0,Departamento
5300,82,76,2,2,1,Departamento
6800,83,83,3,2,1,Departamento
3950,74.62,70,3,2,1,Departamento
2950,34,34,1,1,1,Departamento
4576.494471,90,90,3,2,2,Departamento
3759.263315,60,56,2,2,0,Departamento
7490,126,104,3,3,2,Departamento
6990,100,100,3,2,1,Departamento
6990,100,100,3,2,1,Departamento
5400,85,80,2,2,1,Departamento
5560,94,86,3,2,1,Departamento
5600,94.52,79.61,3,2,1,Departamento
6537.849244,112,106,4,3,0,Departamento
3240,60,48,1,1,1,Departamento
4576.494471,59,55,2,2,1,Departamento
11800,170,113,3,2,2,Departamento
35000,488,299,5,4,3,Departamento
3900,57,57,2,1,1,Departamento
4700,62,62,2,2,1,Departamento
3750,46,36,1,1,1,Departamento
5000,90,90,3,2,1,Departamento
3650,62,52,2,1,0,Departamento
5066.833164,70,65,2,2,5,Departamento
8969,152,118,3,2,1,Departamento
9700,132,104,3,2,0,Departamento
6700,75,60,2,2,0,Departamento
4413.04824,60,60,2,2,1,Departamento
5800,98,82,3,2,1,Departamento
3500,58.33,43.42,1,1,0,Departamento
8300,140,150,4,3,0,Departamento
5600,104,100,3,2,1,Departamento
11800,170,113,3,2,2,Departamento
6500,104,96,3,3,1,Departamento
4576.494471,68,60,2,2,0,Departamento
9500,162,131,4,3,1,Departamento
4500,61.49,59,2,2,0,Departamento
7630,90,90,3,2,0,Departamento
6497,83,83,2,2,1,Departamento
5700,74,56,2,2,1,Departamento
15500,218,141,3,3,2,Departamento
8700,158,140,4,3,0,Departamento
15500,220,220,3,4,2,Departamento
5900,81,81,2,2,1,Departamento
8700,158,140,4,3,1,Departamento
4576.494471,58,58,2,2,1,Departamento
15500,218,141,3,4,2,Departamento
5900,100,100,3,2,1,Departamento
5200,42,36,1,1,1,Departamento
4400,60,56,2,2,1,Departamento
7630,85,85,3,2,1,Departamento
7630,85,85,3,2,1,Departamento
5800,100,93,3,2,1,Departamento
6500,99,84,3,2,1,Departamento
4500,39,36,1,1,1,Departamento
3680,49,49,1,1,1,Departamento
6500,89,83,3,2,1,Departamento
3950,63.2,58.4,2,2,0,Departamento
3720,49,49,1,1,1,Departamento
8700,152,140,3,3,1,Departamento
8499.204017,148,140,4,3,2,Departamento
6550,140,140,3,2,2,Departamento
5491,84,80,2,2,1,Departamento
7600,106,93,3,2,2,Departamento
10000,145,145,4,4,0,Departamento
15500,218,141,3,4,2,Departamento
12500,376,376,19,6,8,Departamento
10000,152,145,4,3,0,Departamento
6300,89.89,66.3,2,2,0,Departamento
4800,42,36,1,1,0,Departamento
11000,170,160,3,3,2,Departamento
5393.725626,84,84,2,2,1,Departamento
7350,140,140,4,3,1,Departamento
5400,76,58,2,2,0,Departamento
6000,62,60,2,2,1,Departamento
81.72311555,66,60,3,2,1,Departamento
3170,53,53,2,1,1,Departamento
7100,87,87,2,2,1,Departamento
4200,75,75,3,2,1,Departamento
5700,81,81,2,2,1,Departamento
1460,45,45,3,1,1,Departamento
4216.912762,65,65,2,2,1,Departamento
7630,90,90,3,2,1,Departamento
11800,170,113,3,2,2,Departamento
10500,95,95,4,2,2,Departamento
8499.204017,90,90,2,2,0,Departamento
3530.438592,50,50,1,1,1,Departamento
7630,90,90,3,2,1,Departamento
8500,80,80,3,2,1,Departamento
5230.279395,90,60,2,2,1,Departamento
4740,64.5,53.5,2,2,1,Departamento
5230.279395,90,60,2,2,1,Departamento
12500,240,240,2,1,0,Departamento
5230.279395,60,30,2,2,1,Departamento
7300,88,72,2,2,1,Departamento
8500,80,20,3,2,1,Departamento
8600,100,86,3,2,1,Departamento
9990,156.53,145.27,4,3,1,Departamento
11000,170,170,4,4,1,Departamento
9000,120,120,3,2,1,Departamento
5100,64.6,64.6,2,2,1,Departamento
7300,96,96,2,2,1,Departamento
4400,60,60,2,2,1,Departamento
3900,50,50,2,1,1,Departamento
5400,76,58,2,2,1,Departamento
12900,190,165,4,4,2,Departamento
5900,91,82,3,2,1,Departamento
13000,174,174,4,4,2,Departamento
7000,95,85,3,2,1,Departamento
4500,58.98,46.54,2,2,1,Departamento
6600,83,68,3,2,1,Departamento
5700,84,84,3,2,1,Departamento
4434,68.49,58.68,2,1,1,Departamento
16800,264,220,5,5,4,Departamento
3130,48.71,35.55,1,1,1,Departamento
6100,72,61,3,2,1,Departamento
4968.765425,60,60,2,2,1,Departamento
35000,488,300,5,6,3,Departamento
3400,50,50,1,1,1,Departamento
5900,75,75,2,2,1,Departamento
2778.585929,47,37,1,1,0,Departamento
5100,65,55,2,2,2,Departamento
3500,54,54,1,1,1,Departamento
4999,85,65,2,2,1,Departamento
9643.327635,165,135,4,3,1,Departamento
5500,105,105,3,2,1,Departamento
2427,36.73,28.92,1,1,0,Departamento
6900,65,72,2,2,2,Departamento
12900,163.7,134.36,3,2,2,Departamento
5199,80,60,2,2,0,Departamento
7600,120,120,3,2,2,Departamento
4500,70,70,2,2,1,Departamento
5399,80,68,2,2,1,Departamento
5400,60,50,2,2,1,Departamento
5900,84.03,64.8,2,2,1,Departamento
35000,488.17,488.17,5,5,3,Departamento
2680.51819,49.95,49.95,1,1,1,Departamento
7140,84,84,2,2,2,Departamento
6700,70,65,2,2,1,Departamento
4900,73,61,2,2,1,Departamento
6600,75,70,3,2,1,Departamento
4595,61.5,52,2,2,1,Departamento
6750,86,86,3,2,2,Departamento
4023,67,63,2,1,1,Departamento
6790,76.23,95.6,2,2,1,Departamento
5000,58,58,1,1,1,Departamento
6100,104,76,2,2,0,Departamento
33500,483.17,299.47,4,5,5,Departamento
6000,72,72,2,2,1,Departamento
3400,48,40,1,1,1,Departamento
5200,70,70,2,2,1,Departamento
10000,143,143,3,3,2,Departamento
3000,47,37,1,1,0,Departamento
4700,61.7,47.2,2,2,1,Departamento
5900,100,90,3,2,1,Departamento
13990,164,134,4,4,2,Departamento
6600,114,100,3,2,1,Departamento
6770,110,110,3,2,1,Departamento
10900,145,145,4,3,2,Departamento
4250,79,64,2,2,1,Departamento
10700,156,138,4,4,0,Departamento
4600,60,60,2,1,1,Departamento
5500,64,64,2,2,1,Departamento
6998,104,90,3,2,1,Departamento
5500,60,60,2,2,0,Departamento
3950,61,56,2,2,1,Departamento
7400,100,100,2,2,1,Departamento
4750,67.44,55.57,2,2,1,Departamento
4576.494471,84,75,2,2,0,Departamento
5900,100,90,3,2,1,Departamento
6100,95,75,2,2,1,Departamento
6890,95.63,76.23,2,2,1,Departamento
27500,403,343,4,6,0,Departamento
12900,163,163,4,3,2,Departamento
6500,83,68,3,2,1,Departamento
8900,140,140,3,3,1,Departamento
10000,140,125,4,4,0,Departamento
3900,60,50,2,2,1,Departamento
3622,45,40,1,1,1,Departamento
6470,75,75,2,2,2,Departamento
5760,71,61,1,2,1,Departamento
3690,48,43,1,1,1,Departamento
4380,61,56,2,2,2,Departamento
4050,53.3,53.3,2,1,1,Departamento
10900,150,150,4,4,2,Departamento
9479.881403,150,123,3,2,0,Departamento
5199,77,57,2,2,1,Departamento
3800,49,45,2,1,1,Departamento
7700,118,100,3,2,1,Departamento
6550,90,90,3,2,1,Departamento
3800,51,51,1,1,1,Departamento
5800,78,78,2,2,0,Departamento
35000,488,299,5,5,3,Departamento
13000,140,140,4,4,2,Departamento
13000,174,174,4,4,2,Departamento
3280,40,36,1,1,1,Departamento
8000,130,110,3,2,1,Departamento
3200,45.8,36.16,1,1,0,Departamento
3900,53,53,2,1,2,Departamento
8600,154,130,4,4,2,Departamento
