,ID,uf,m2_const,sup_terreno,dormitorios,baños,estacionamientos,bodegas,d_casa,d_proyecto,COMUNA,longitud,latitud
12484,12485,2900.0,68.0,68.0,3,1,0,0,0,0,13106,-70.6990051,-33.4590759
12485,12486,1743.521526,41.0,41.0,1,1,0,0,0,0,13106,-70.7016754,-33.4535828
12486,12487,2600.0,64.0,64.0,3,1,0,0,0,0,13106,-70.6960373,-33.460495
12487,12488,2290.0,46.0,46.0,2,1,1,0,0,0,13106,-70.7014618,-33.4554787
12488,12489,2900.0,45.0,45.0,2,1,1,0,0,0,13106,-70.7014618,-33.4554787
12489,12490,2490.0,40.0,40.0,2,1,0,0,0,0,13106,-70.70049,-33.45487
12490,12491,2490.0,45.0,45.0,2,1,0,0,0,0,13106,-70.69967,-33.45605
12491,12492,2905.86921,59.0,59.0,2,2,2,0,0,0,13106,-70.701355,-33.4558678
12492,12493,2905.86921,65.0,65.0,2,2,1,0,0,0,13106,-70.7013035,-33.4558418
12493,12494,2690.0,52.0,52.0,2,2,1,0,0,0,13106,-70.7013779,-33.4553719
12494,12495,3080.0,41.0,41.0,1,1,0,0,0,0,13106,-70.7003591,-33.4551366
12495,12496,1590.0,22.0,22.0,1,1,0,0,0,0,13106,-70.6992098,-33.4536087
12496,12497,1356.072298,28.0,28.0,1,1,0,0,0,0,13106,-70.702858,-33.4553566
12497,12498,2600.0,55.0,55.0,2,2,0,0,0,0,13106,-70.6997681,-33.4559352
12498,12499,2830.0,55.0,55.0,2,2,1,1,0,0,13106,-70.7015102,-33.4551276
12499,12500,1950.0,34.0,34.0,1,1,0,0,0,0,13106,-70.7023,-33.4561
12500,12501,2460.0,42.0,42.0,1,1,0,0,0,0,13106,-70.7000675,-33.454962
12501,12502,1830.0,33.95,33.95,1,1,0,0,0,0,13106,-70.7029463,-33.4554299
12502,12503,1800.0,21.25,21.25,1,1,0,0,0,0,13106,-70.7024765,-33.4562531
12503,12504,2700.0,51.0,51.0,2,1,1,0,0,0,13106,-70.6977463,-33.4541702
12504,12505,1850.0,32.0,32.0,1,1,0,0,0,0,13106,-70.7018967,-33.4538078
12505,12506,3100.0,52.0,52.0,2,2,1,0,0,0,13106,-70.7015076,-33.4552879
12506,12507,1900.0,37.0,37.0,1,1,0,0,0,0,13106,-70.7012259,-33.4555851
12507,12508,1700.0,28.0,28.0,1,1,0,0,0,0,13106,-70.7014618,-33.4554787
12508,12509,3000.0,56.0,56.0,2,2,1,0,0,0,13106,-70.6990051,-33.4590759
12509,12510,3140.0,46.0,46.0,2,2,1,0,0,0,13106,-70.7014618,-33.4554787
12510,12511,1406.0,20.0,20.0,1,1,0,0,0,0,13106,-70.6990051,-33.4590759
12511,12512,2000.0,45.0,45.0,2,1,0,0,0,0,13106,-70.6990051,-33.4590759
12512,12513,2600.0,52.0,52.0,2,1,1,0,0,0,13106,-70.7015076,-33.4552879
12513,12514,3380.0,52.0,52.0,2,2,1,1,0,0,13106,-70.7020968,-33.4543711
12514,12515,2150.0,41.0,41.0,2,1,1,0,0,0,13106,-70.6985004,-33.4544493
12515,12516,2179.0,31.0,31.0,1,1,0,0,0,0,13106,-70.6996085,-33.4553402
12516,12517,2250.0,43.0,43.0,2,1,0,0,0,0,13106,-70.7023035,-33.4561114
12517,12518,2450.0,80.0,80.0,2,1,1,0,0,0,13106,-70.6990051,-33.4590759
12518,12519,2098.683318,47.0,47.0,2,1,0,0,0,0,13106,-70.6995918,-33.4603958
12519,12520,1650.0,29.0,29.0,1,1,0,0,0,0,13106,-70.7014643,-33.4554797
12520,12521,3600.0,53.0,53.0,2,2,1,0,0,0,13106,-70.6977463,-33.4541702
12521,12522,1900.0,34.0,34.0,1,1,0,0,0,0,13106,-70.7005005,-33.4550285
12522,12523,2099.0,29.0,29.0,1,1,0,0,0,0,13106,-70.6999201,-33.4558132
12523,12524,1950.0,38.0,38.0,1,1,0,0,0,0,13106,-70.7004449,-33.4541265
12524,12525,2240.0,39.0,39.0,2,1,0,0,0,0,13106,-70.6990496,-33.4542149
12525,12526,1690.0,28.0,28.0,1,1,0,0,0,0,13106,-70.7004986,-33.4550292
12526,12527,2900.0,62.0,62.0,2,2,1,0,0,0,13106,-70.702858,-33.4553566
12527,12528,1900.0,33.0,33.0,1,1,0,0,0,0,13106,-70.7020359,-33.4557142
12528,12529,1885.0,36.0,36.0,1,1,0,1,0,0,13106,-70.7014626,-33.4552325
12529,12530,2613.0,43.0,43.0,2,1,1,0,0,0,13106,-70.7013779,-33.4553719
12530,12531,1400.0,25.0,25.0,1,1,0,0,0,0,13106,-70.7013639,-33.4558831
12531,12532,2870.0,45.0,45.0,2,2,1,0,0,0,13106,-70.6994019,-33.4532623
12532,12533,2400.0,51.0,51.0,2,2,0,0,0,0,13106,-70.69877,-33.4543571
12533,12534,2250.0,36.0,36.0,1,1,0,0,0,0,13106,-70.7014174,-33.4552309
12534,12535,2621.0,40.0,40.0,2,1,1,0,0,0,13106,-70.6962938,-33.4592104
12535,12536,2832.0,40.0,40.0,2,1,1,0,0,0,13106,-70.6962938,-33.4592104
12536,12537,2100.0,45.0,45.0,2,1,0,0,0,0,13106,-70.6990051,-33.4590759
12537,12538,2634.0,40.0,40.0,2,1,0,0,0,0,13106,-70.6962938,-33.4592104
12538,12539,2780.0,40.0,40.0,2,1,1,0,0,0,13106,-70.6962938,-33.4592104
12539,12540,2625.0,40.0,40.0,2,1,0,0,0,0,13106,-70.6962938,-33.4592104
12540,12541,2600.0,46.0,46.0,2,1,1,1,0,0,13106,-70.7014643,-33.4554797
12541,12542,2017.0,32.8,32.8,1,1,0,0,0,0,13106,-70.6962938,-33.4592104
12542,12543,2100.0,34.0,34.0,1,1,1,1,0,0,13106,-70.7023035,-33.4561114
12543,12544,2410.0,35.0,35.0,1,1,0,0,0,0,13106,-70.7007229,-33.4549005
12544,12545,2150.0,32.0,32.0,1,1,1,1,0,0,13106,-70.7014381,-33.4554765
12545,12546,3870.0,67.0,67.0,2,2,1,0,0,0,13106,-70.6977429,-33.4541717
12546,12547,2450.0,30.0,30.0,1,1,0,1,0,0,13106,-70.702344,-33.4554454
12547,12548,2000.0,28.0,28.0,1,1,0,0,0,0,13106,-70.6990894,-33.4536193
12548,12549,3400.0,60.1,60.1,2,2,0,0,0,0,13106,-70.6989288,-33.4536629
12549,12550,2700.0,86.0,86.0,2,1,1,0,0,0,13106,-70.7013779,-33.4551926
12550,12551,2300.0,35.53,35.53,1,1,1,0,0,0,13106,-70.7014618,-33.4554787
12551,12552,2759.0,48.0,48.0,2,2,1,0,0,0,13106,-70.6996078,-33.4553413
12552,12553,2928.0,48.0,48.0,2,1,1,0,0,0,13106,-70.6962938,-33.4592104
12553,12554,3300.0,56.23,56.23,2,2,0,0,0,0,13106,-70.6993994,-33.4532628
12554,12555,1999.0,30.0,30.0,1,1,0,0,0,0,13106,-70.7014381,-33.4554765
12555,12556,2195.545625,65.0,65.0,2,1,1,0,0,0,13106,-70.7001638,-33.4588878
12556,12557,2650.0,50.63,50.63,2,1,0,0,0,0,13106,-70.7008362,-33.4550858
12557,12558,2066.395883,35.0,35.0,2,1,0,0,0,0,13106,-70.6980054,-33.458769
12558,12559,2260.120497,58.35,58.35,3,1,0,0,0,0,13106,-70.7000418,-33.4614835
12559,12560,2980.0,65.0,65.0,2,2,1,1,0,0,13106,-70.70032,-33.4540913
12560,12561,1840.0,36.0,36.0,1,1,0,1,0,0,13106,-70.7014643,-33.4554797
12561,12562,2515.0,56.0,56.0,2,1,0,1,0,0,13106,-70.7032335,-33.4537536
12562,12563,1580.0,35.0,35.0,1,1,0,0,0,0,13106,-70.7004986,-33.4550292
12563,12564,2905.86921,70.0,70.0,3,2,0,0,0,0,13106,-70.6980519,-33.4521608
12564,12565,2260.0,40.79,40.79,2,1,0,0,0,1,13106,-70.7031837,-33.4587592
12565,12566,1855.0,21.05,21.05,1,1,0,0,0,1,13106,-70.7045708,-33.4540549
12566,12567,2020.0,25.0,25.0,1,1,0,0,0,1,13106,-70.7057329,-33.4544352
12567,12568,1810.0,24.11,24.11,1,1,0,0,0,1,13106,-70.7052418,-33.4555744
12569,12570,2550.0,33.0,33.0,1,1,0,0,0,0,13106,-70.7036048,-33.4550735
12570,12571,2490.0,47.0,47.0,3,1,0,0,0,0,13106,-70.7029955,-33.4590722
12571,12572,1500.0,27.0,27.0,1,1,0,0,0,0,13106,-70.7058868,-33.4534721
12572,12573,2400.0,44.0,44.0,2,1,1,0,0,0,13106,-70.7047894,-33.4536673
12573,12574,1570.0,28.0,28.0,1,1,0,0,0,0,13106,-70.7058,-33.4534697
12574,12575,1550.0,30.0,30.0,1,1,0,0,0,0,13106,-70.7058841,-33.453473
12575,12576,1360.0,24.0,24.0,1,1,0,0,0,0,13106,-70.7048823,-33.4541037
12576,12577,1678.946655,38.0,38.0,1,1,0,0,0,0,13106,-70.705605,-33.4535
12577,12578,2604.0,45.0,45.0,2,1,1,0,0,0,13106,-70.7048823,-33.4541037
12578,12579,2500.0,38.0,38.0,1,1,0,0,0,0,13106,-70.7056015,-33.4543117
12580,12581,1590.0,32.0,32.0,1,1,0,0,0,0,13106,-70.7059479,-33.452549
12581,12582,2605.0,44.0,44.0,2,1,1,1,0,0,13106,-70.7049252,-33.4541037
12582,12583,2195.545625,52.0,52.0,2,1,0,0,0,0,13106,-70.7048823,-33.4541037
12583,12584,1500.0,32.0,32.0,1,1,0,0,0,0,13106,-70.7046998,-33.4536653
12584,12585,2389.270239,98.0,98.0,3,2,0,0,0,0,13106,-70.7082825,-33.4616432
12585,12586,2905.86921,49.0,49.0,2,2,1,1,0,0,13106,-70.7056015,-33.4543117
12586,12587,2000.0,38.0,38.0,2,1,1,0,0,0,13106,-70.7055654,-33.4534707
12587,12588,1600.0,30.0,30.0,1,1,0,0,0,0,13106,-70.705951,-33.452548
12588,12589,1495.0,30.0,30.0,1,1,0,0,0,0,13106,-70.706036,-33.453634
12589,12590,1900.0,31.0,31.0,1,1,0,0,0,0,13106,-70.7048823,-33.4541037
12590,12591,1570.0,26.0,26.0,1,1,0,0,0,0,13106,-70.7055654,-33.4534707
12591,12592,2300.0,46.0,46.0,2,1,0,0,0,0,13106,-70.7058574,-33.4539457
12592,12593,2100.0,48.0,48.0,2,1,0,0,0,0,13106,-70.7048823,-33.4541037
12593,12594,2290.0,46.0,46.0,2,1,1,1,0,0,13106,-70.7056562,-33.454158
12594,12595,2017.964729,52.0,52.0,3,1,0,0,0,0,13106,-70.7029955,-33.4590722
12595,12596,1438.0,28.0,28.0,1,1,0,0,0,0,13106,-70.70471,-33.453263
12596,12597,1500.0,25.0,25.0,1,1,0,1,0,0,13106,-70.705951,-33.452548
12597,12598,1400.0,20.0,20.0,1,1,0,0,0,0,13106,-70.7047894,-33.4536673
12598,12599,2995.0,45.0,45.0,2,1,1,0,0,0,13106,-70.7037694,-33.455021
12599,12600,2744.432032,76.0,76.0,3,1,1,0,0,0,13106,-70.7033234,-33.4591408
12600,12601,1438.0,29.0,29.0,1,1,0,0,0,0,13106,-70.704854,-33.4535
12601,12602,1450.0,24.0,24.0,1,1,0,0,0,0,13106,-70.7048823,-33.4541037
12602,12603,2150.0,39.0,39.0,1,1,0,0,0,0,13106,-70.7048823,-33.4541037
12603,12604,1705.0,28.7,28.7,1,1,0,0,0,0,13106,-70.7047894,-33.4536673
12604,12605,1690.0,30.0,30.0,1,1,0,0,0,0,13106,-70.7048823,-33.4541037
12605,12606,1799.0,29.0,29.0,1,1,0,0,0,0,13106,-70.704496,-33.451645
12606,12607,2057.0,37.0,37.0,1,1,0,0,0,0,13106,-70.7054978,-33.4561401
12607,12608,1288.268683,30.0,30.0,1,1,0,0,0,0,13106,-70.7058,-33.4534697
12608,12609,2600.0,59.0,59.0,2,1,1,0,0,0,13106,-70.7030106,-33.4590111
12609,12610,2590.0,49.0,49.0,2,1,0,0,0,0,13106,-70.7055409,-33.4561133
12610,12611,1705.0,28.1,28.1,1,1,0,0,0,0,13106,-70.7047894,-33.4536673
12611,12612,2100.0,28.0,28.0,1,1,1,0,0,0,13106,-70.705951,-33.452548
12612,12613,1894.0,30.0,30.0,1,1,0,0,0,0,13106,-70.705951,-33.452548
12613,12614,2268.0,43.0,43.0,3,1,1,0,0,0,13106,-70.7029656,-33.459115
12614,12615,1614.371783,38.0,38.0,2,1,0,0,0,0,13106,-70.7058945,-33.4533653
12615,12616,1323.784862,25.0,25.0,1,1,0,0,0,0,13106,-70.7058563,-33.4539452
12616,12617,1450.0,32.0,32.0,1,1,0,0,0,0,13106,-70.7055664,-33.4534721
12617,12618,2980.0,60.0,60.0,3,1,1,0,0,0,13106,-70.7030106,-33.4590111
12618,12619,2710.0,42.0,42.0,2,1,0,0,0,0,13106,-70.705574,-33.454879
12619,12620,1695.0,37.5,37.5,2,1,0,0,0,0,13106,-70.7056988,-33.4573917
12620,12621,1243.066273,21.0,21.0,1,1,0,0,0,0,13106,-70.7047882,-33.4536476
12621,12622,1259.209991,30.0,30.0,1,1,0,0,0,0,13106,-70.7055654,-33.4534707
12622,12623,1590.0,28.46,28.46,1,1,0,0,0,0,13106,-70.705951,-33.452548
12623,12624,1425.0,30.0,30.0,1,1,0,0,0,0,13106,-70.7048823,-33.4541037
12624,12625,2060.0,33.6,33.6,2,1,1,0,0,0,13106,-70.7055654,-33.4534707
12625,12626,1950.0,35.0,35.0,1,1,0,0,0,0,13106,-70.7035691,-33.4553724
12626,12627,2192.316882,31.0,31.0,1,1,0,0,0,0,13106,-70.704969,-33.450225
12627,12628,2098.683318,52.0,52.0,3,1,0,0,0,0,13106,-70.7029648,-33.4591141
12628,12629,1400.0,27.0,27.0,1,1,0,0,0,0,13106,-70.7055664,-33.4534721
12629,12630,2700.0,43.0,43.0,2,1,1,1,0,0,13106,-70.7035691,-33.4553724
12630,12631,1399.0,30.0,30.0,1,1,0,0,0,0,13106,-70.7055234,-33.4557047
12631,12632,3094.0,41.8,41.8,2,1,1,0,0,0,13106,-70.7047044,-33.4541345
12632,12633,1500.0,30.0,30.0,1,1,0,0,0,0,13106,-70.7058563,-33.4539452
12633,12634,7560.0,28.0,28.0,1,1,0,0,0,0,13106,-70.7046618,-33.4541911
12634,12635,2000.0,24.0,24.0,1,1,0,0,0,0,13106,-70.7050993,-33.4553443
12635,12636,1400.0,23.0,23.0,1,1,0,0,0,0,13106,-70.705519,-33.454449
12636,12637,2250.0,29.0,29.0,1,1,1,0,0,0,13106,-70.705841,-33.453912
12637,12638,2600.0,43.0,43.0,2,1,1,0,0,0,13106,-70.7048798,-33.4541054
12638,12639,2490.0,55.0,55.0,3,1,0,0,0,0,13106,-70.7032852,-33.4590378
12639,12640,2098.683318,37.6,37.6,2,1,1,0,0,0,13106,-70.7044296,-33.4572258
12640,12641,1323.784862,26.0,26.0,1,1,0,0,0,0,13106,-70.7047894,-33.4536673
12641,12642,2200.0,48.0,48.0,2,2,0,0,0,0,13106,-70.7046618,-33.4541911
12642,12643,2647.569725,56.0,56.0,3,1,1,0,0,0,13106,-70.7032852,-33.4601746
12643,12644,1730.0,30.0,30.0,1,1,0,0,0,0,13106,-70.7048798,-33.4541054
12644,12645,2585.0,49.93,49.93,2,2,0,0,0,0,13106,-70.7047044,-33.4541345
12645,12646,2350.0,33.0,33.0,1,1,1,0,0,0,13106,-70.7035691,-33.4553724
12646,12647,1500.0,28.0,28.0,1,1,0,0,0,0,13106,-70.7047894,-33.4536673
12647,12648,2227.833061,45.0,45.0,2,1,1,0,0,0,13106,-70.7054715,-33.4533071
12648,12649,2922.0,54.0,54.0,2,2,0,0,0,0,13106,-70.7034542,-33.4560745
12649,12650,2300.0,35.0,35.0,1,1,1,1,0,0,13106,-70.7035691,-33.4553724
12650,12651,2275.0,41.0,41.0,2,1,1,0,0,0,13106,-70.7045708,-33.4540549
12651,12652,2449.0,35.0,35.0,2,1,1,0,0,0,13106,-70.7056478,-33.4545212
12652,12653,3000.0,50.0,50.0,2,2,0,0,0,0,13106,-70.7058574,-33.4539457
12653,12654,2300.0,45.0,45.0,2,1,0,0,0,0,13106,-70.705004,-33.45325
12654,12655,2797.0,47.0,47.0,1,1,0,0,0,0,13106,-70.7031538,-33.4558597
12655,12656,2150.0,33.0,33.0,1,1,0,1,0,0,13106,-70.7035691,-33.4553724
12656,12657,2571.0,33.3,33.3,1,1,1,0,0,0,13106,-70.7047044,-33.4541345
12657,12658,1650.0,27.0,27.0,1,1,0,0,0,0,13106,-70.705951,-33.452548
12658,12659,1680.0,28.0,28.0,1,1,0,0,0,0,13106,-70.7048798,-33.4541054
12659,12660,3338.0,60.75,60.75,2,2,0,0,0,0,13106,-70.705161,-33.4568368
12660,12661,2150.0,34.0,34.0,1,1,0,0,0,0,13106,-70.7054749,-33.4543495
12661,12662,1650.0,21.0,21.0,1,1,1,0,0,0,13106,-70.7046392,-33.4536942
12662,12663,1490.0,30.0,30.0,1,1,0,0,0,0,13106,-70.7056827,-33.4575474
12663,12664,2800.0,50.0,50.0,2,2,0,0,0,0,13106,-70.705513,-33.4543381
12664,12665,1705.0,28.3,28.3,1,1,0,0,0,0,13106,-70.705951,-33.452548
12665,12666,1751.0,28.0,28.0,1,1,1,0,0,0,13106,-70.7058,-33.4534697
12666,12667,1830.0,35.0,35.0,2,1,0,0,0,0,13106,-70.705969,-33.453256
12667,12668,1678.946655,29.0,29.0,1,1,1,0,0,0,13106,-70.7058232,-33.4575746
12668,12669,1291.497427,20.0,20.0,1,1,0,0,0,0,13106,-70.7058574,-33.4539457
12669,12670,3800.0,33.0,33.0,1,1,1,0,0,0,13106,-70.7054732,-33.4543483
12670,12671,2550.0,40.0,40.0,2,1,0,0,0,0,13106,-70.7055702,-33.4533728
12671,12672,2100.0,39.0,39.0,1,1,0,0,0,0,13106,-70.7036807,-33.4537635
12672,12673,1360.0,20.0,20.0,1,1,0,0,0,0,13106,-70.705101,-33.453968
12673,12674,2870.0,51.14,51.14,2,2,0,0,0,0,13106,-70.7037811,-33.4550476
12674,12675,2790.0,47.0,47.0,2,1,1,0,0,0,13106,-70.705951,-33.452548
12675,12676,2100.0,42.0,42.0,2,1,1,0,0,0,13106,-70.7059263,-33.453671
12676,12677,1480.0,31.0,31.0,1,1,0,0,0,0,13106,-70.7058574,-33.4539457
12677,12678,2613.0,50.4,50.4,2,2,1,0,0,0,13106,-70.7047044,-33.4541345
12678,12679,1690.0,29.0,29.0,1,1,0,0,0,0,13106,-70.7058574,-33.4539457
12679,12680,2390.0,46.0,46.0,2,1,1,0,0,0,13106,-70.7048823,-33.4541037
12680,12681,2500.0,40.0,40.0,1,1,0,0,0,0,13106,-70.705161,-33.4568368
12681,12682,1888.0,27.0,27.0,1,1,0,0,0,0,13106,-70.7058574,-33.4539457
12682,12683,2400.0,46.0,46.0,2,1,1,0,0,0,13106,-70.7047894,-33.4536673
12683,12684,1480.0,30.0,30.0,1,1,0,0,0,0,13106,-70.7058413,-33.4537474
12684,12685,2850.0,53.0,53.0,2,2,0,0,0,0,13106,-70.7058574,-33.4539457
12685,12686,2735.0,55.19,55.19,2,1,0,0,0,0,13106,-70.705161,-33.4568368
12686,12687,2170.0,41.34,41.34,1,1,0,0,0,0,13106,-70.7053041,-33.456799
12687,12688,2450.0,45.0,45.0,2,1,1,0,0,0,13106,-70.7054801,-33.4533501
12688,12689,1705.0,28.2,28.2,1,1,0,0,0,0,13106,-70.705951,-33.452548
12689,12690,1799.0,28.2,28.2,1,1,0,0,0,0,13106,-70.705951,-33.452548
12690,12691,1749.0,32.0,32.0,1,1,0,0,0,0,13106,-70.705951,-33.452548
12691,12692,2536.0,60.75,60.75,2,2,0,0,0,0,13106,-70.7051763,-33.4568383
12692,12693,1450.0,28.42,28.42,1,1,0,0,0,0,13106,-70.7058563,-33.4539452
12693,12694,1350.0,20.44,20.44,1,1,0,0,0,0,13106,-70.7048798,-33.4541054
12694,12695,1705.0,27.7,27.7,1,1,0,0,0,0,13106,-70.7047894,-33.4536673
12695,12696,1600.0,31.0,31.0,1,1,0,0,0,0,13106,-70.7048823,-33.4541037
12696,12697,1830.0,36.0,36.0,2,1,0,0,0,0,13106,-70.705969,-33.453256
12697,12698,2390.0,45.0,45.0,2,1,0,0,0,0,13106,-70.7058563,-33.4539452
12698,12699,1800.0,30.0,30.0,1,1,0,0,0,0,13106,-70.7058563,-33.4539452
12699,12700,2050.0,39.0,39.0,2,1,0,0,0,0,13106,-70.7056851,-33.4535072
12700,12701,1890.0,36.0,36.0,2,1,0,0,0,0,13106,-70.7058657,-33.4576041
12701,12702,1888.0,28.3,28.3,1,1,0,0,0,0,13106,-70.705951,-33.452548
12702,12703,2600.0,41.0,41.0,2,1,0,0,0,0,13106,-70.7056015,-33.4543117
12703,12704,1799.0,28.0,28.0,1,1,0,0,0,0,13106,-70.705951,-33.452548
12704,12705,2033.0,42.72,42.72,1,1,0,0,0,0,13106,-70.7051763,-33.4568383
12705,12706,1452.934605,29.0,29.0,1,1,0,0,0,0,13106,-70.7058,-33.4534697
12706,12707,2000.0,42.0,42.0,2,1,0,1,0,0,13106,-70.7055654,-33.4534707
12707,12708,2605.0,45.22,45.22,2,1,0,0,0,0,13106,-70.7048823,-33.4541037
12708,12709,1356.072298,35.0,35.0,1,1,0,0,0,0,13106,-70.705658,-33.4541588
12709,12710,1894.0,28.7,28.7,1,1,0,0,0,0,13106,-70.7047894,-33.4536673
12710,12711,1970.0,35.0,35.0,1,1,0,0,0,0,13106,-70.7047894,-33.4536673
12711,12712,1705.0,29.3,29.3,1,1,0,0,0,0,13106,-70.7047894,-33.4536673
12712,12713,1799.0,29.3,29.3,1,1,0,0,0,0,13106,-70.7047894,-33.4536673
12713,12714,1990.0,32.0,32.0,1,1,0,0,0,0,13106,-70.7053395,-33.4568549
12714,12715,1400.0,28.0,28.0,1,1,0,0,0,0,13106,-70.7058868,-33.4534721
12715,12716,1850.0,37.0,37.0,2,1,0,0,0,0,13106,-70.705969,-33.453256
12716,12717,2400.0,44.0,44.0,2,2,0,0,0,0,13106,-70.7054732,-33.4543483
12717,12718,2715.0,50.0,50.0,2,2,0,0,0,0,13106,-70.7058574,-33.4539457
12718,12719,2537.0,45.0,45.0,2,1,0,0,0,0,13106,-70.7053395,-33.4568549
12719,12720,1980.0,32.0,32.0,1,1,0,0,0,0,13106,-70.7054732,-33.4543483
12720,12721,1640.0,28.0,28.0,1,1,0,0,0,0,13106,-70.7046618,-33.4541911
12721,12722,2641.0,51.0,51.0,2,2,0,0,0,0,13106,-70.7053395,-33.4568549
12722,12723,1743.0,25.0,25.0,1,1,0,0,0,0,13106,-70.7053395,-33.4568549
12723,12724,1900.0,46.0,46.0,2,1,0,0,0,0,13106,-70.7058029,-33.4534683
12724,12725,1600.0,27.0,27.0,1,1,0,0,0,0,13106,-70.7055706,-33.4565176
12725,12726,1600.0,54.0,54.0,1,1,0,0,0,0,13106,-70.7058,-33.4534697
12726,12727,2243.0,50.0,50.0,3,1,0,0,0,0,13106,-70.7029656,-33.459115
12727,12728,2195.545625,41.0,41.0,2,1,1,0,0,0,13106,-70.7048823,-33.4541037
12728,12729,1900.0,38.0,38.0,2,1,0,1,0,0,13106,-70.7058574,-33.4539457
12729,12730,1775.808962,40.0,40.0,2,1,0,0,0,0,13106,-70.7058945,-33.4533653
12730,12731,2310.0,49.0,49.0,2,1,1,0,0,0,13106,-70.7048823,-33.4541037
12731,12732,1450.0,21.0,21.0,1,1,0,0,0,0,13106,-70.704768,-33.454718
12732,12733,2090.0,45.0,45.0,2,1,0,0,0,0,13106,-70.7047912,-33.4536484
12733,12734,1270.0,20.4,20.4,1,1,0,0,0,0,13106,-70.7047894,-33.4536673
12734,12735,1777.0,27.61,27.61,1,1,0,0,0,0,13106,-70.7055265,-33.4561047
12735,12736,1550.0,26.0,26.0,1,1,0,0,0,0,13106,-70.7052558,-33.4541243
12736,12737,2428.0,50.0,50.0,2,2,0,0,0,0,13106,-70.7054749,-33.4543495
12737,12738,2390.0,41.0,41.0,2,1,0,0,0,0,13106,-70.7056238,-33.4539162
12738,12739,3300.0,52.0,52.0,2,1,0,0,0,0,13106,-70.7037659,-33.4550209
12739,12740,2667.0,56.0,56.0,2,2,1,0,0,0,13106,-70.7035465,-33.4591243
12740,12741,2390.0,42.0,42.0,2,1,0,0,0,0,13106,-70.7056046,-33.4543114
12741,12742,1894.0,33.0,33.0,1,1,0,0,0,0,13106,-70.705951,-33.452548
12742,12743,1490.0,26.7,26.7,1,1,0,0,0,0,13106,-70.7052558,-33.4541243
12743,12744,2300.0,46.0,46.0,2,1,0,0,0,0,13106,-70.7063254,-33.4574571
12744,12745,1450.0,30.0,30.0,1,1,0,0,0,0,13106,-70.7048823,-33.4541037
12745,12746,2550.0,33.0,33.0,1,1,1,0,0,0,13106,-70.7066443,-33.4575572
12746,12747,2032.0,36.0,36.0,1,1,0,0,0,0,13106,-70.7054749,-33.4543495
12747,12748,1452.934605,56.0,56.0,1,1,0,0,0,0,13106,-70.7058922,-33.4533651
12748,12749,1450.0,23.0,23.0,1,1,0,0,0,0,13106,-70.7058574,-33.4539457
12749,12750,1517.509476,28.0,28.0,1,1,0,0,0,0,13106,-70.7058563,-33.4539452
12750,12751,1900.0,40.0,40.0,2,1,1,0,0,0,13106,-70.7051392,-33.4550323
12751,12752,1700.0,40.0,40.0,2,1,0,0,0,0,13106,-70.7058945,-33.4533653
12752,12753,1900.0,45.0,45.0,2,1,0,0,0,0,13106,-70.705101,-33.453968
12753,12754,2100.0,47.0,47.0,3,1,0,0,0,0,13106,-70.7029648,-33.4591141
12754,12755,2100.0,38.0,38.0,2,1,1,0,0,0,13106,-70.7058574,-33.4539457
12755,12756,1700.0,35.7,35.7,1,1,1,0,0,0,13106,-70.7055664,-33.4534721
12756,12757,1704.776603,28.0,28.0,1,1,0,0,0,0,13106,-70.7058563,-33.4539452
12757,12758,1900.0,44.0,44.0,2,1,0,0,0,0,13106,-70.705101,-33.453968
12758,12759,2052.0,39.0,39.0,2,1,0,0,0,0,13106,-70.7058,-33.4534697
12759,12760,2000.0,33.0,33.0,2,1,0,0,0,0,13106,-70.7051258,-33.4530168
12760,12761,1520.0,28.0,28.0,1,1,0,0,0,0,13106,-70.705337,-33.453208
12761,12762,1517.509476,26.0,26.0,1,1,0,0,0,0,13106,-70.7048823,-33.4541037
12762,12763,1490.0,30.0,30.0,1,1,0,0,0,0,13106,-70.705658,-33.4541588
12763,12764,1490.0,26.5,26.5,1,1,0,0,0,0,13106,-70.7046264,-33.4551782
12764,12765,2066.395883,55.0,55.0,3,1,0,0,0,0,13106,-70.7029648,-33.4591141
12765,12766,1400.0,22.0,22.0,1,1,0,0,0,0,13106,-70.7048823,-33.4541037
12766,12767,1743.0,27.61,27.61,1,1,0,0,0,0,13106,-70.7051763,-33.4568383
12767,12768,1500.0,26.5,26.5,1,1,0,0,0,0,13106,-70.7046264,-33.4551782
12768,12769,1700.0,27.0,27.0,1,1,0,0,0,0,13106,-70.705574,-33.456768
12769,12770,1799.0,30.0,30.0,1,1,0,0,0,0,13106,-70.704839,-33.4536743
12770,12771,2615.282289,42.0,42.0,2,1,0,0,0,0,13106,-70.7056574,-33.4541577
12771,12772,1590.0,26.5,26.5,1,1,0,0,0,0,13106,-70.7046264,-33.4551782
12772,12773,2500.0,40.0,40.0,1,1,0,0,0,0,13106,-70.7056015,-33.4543117
12773,12774,1650.0,30.0,30.0,1,1,0,0,0,0,13106,-70.7055664,-33.4534721
12774,12775,1950.0,27.7,27.7,1,1,0,0,0,0,13106,-70.7048798,-33.4541054
12775,12776,1872.671269,32.0,32.0,1,1,1,0,0,0,13106,-70.7048798,-33.4541054
12776,12777,1350.0,29.0,29.0,1,1,0,0,0,0,13106,-70.7055664,-33.4534721
